IdCompra,IdPropietario,IdDocumento,NoDocumento,IdProveedor,RetencionRenta,Concepto,IdTipoCompra,DeducibleServiciosMedicos,DeducibleColegiatura,DeducibleCombustible,DeducibleDonaciones
752,2,3,38008,15,FALSO,Compra  De tricloro Tabletas,1,FALSO,FALSO,FALSO,FALSO
753,2,3,98,151,FALSO,Limpieza y Mantenimiento de una Computadora Portatil.-,1,FALSO,FALSO,FALSO,FALSO
754,1,1,3210277,7,FALSO,"Compra de Medicinas
3 Co-diaban",5,FALSO,FALSO,FALSO,FALSO
755,2,1,2,42,FALSO,1 Consulta,5,FALSO,FALSO,FALSO,FALSO
756,2,3,2363,41,FALSO,"Compra de Gasolina
Esso Energy 8000",1,FALSO,FALSO,FALSO,FALSO
757,2,3,411,152,FALSO,"Gastos de Mobiliario y Equipo de Oficina
1 Monitor lcd 19"" Marca aoc",1,FALSO,FALSO,FALSO,FALSO
758,2,3,6061,153,FALSO,Compra de 2 Telefonos G.E 20253,1,FALSO,FALSO,FALSO,FALSO
760,4,3,514373,100,FALSO,"Compra de Materiales
50 Piezas deTornillo Golo
1 Pieza de Lija p/agua
1 Lata de Pintura Colonial Avticorrosivo Negra 1/4
1 Bote de Solvente Mineral
1 Pieza Piton Plastico Recto Chino
1Pieza de Lamina recta Fibrolit.-",1,FALSO,FALSO,FALSO,FALSO
761,4,3,382435,9,FALSO,"Compra de Gasolina
336 Premiun con Techon",1,FALSO,FALSO,FALSO,FALSO
762,4,3,3550,67,FALSO,"Compra
Cloro Hipopclorito de Calcio 65%",1,FALSO,FALSO,FALSO,FALSO
763,2,3,34,81,FALSO,"780 Copias 
2 Empastados",1,FALSO,FALSO,FALSO,FALSO
764,1,3,0,100,FALSO,se Anulo por Error,1,FALSO,FALSO,FALSO,FALSO
765,4,3,270,155,FALSO,"Compra
1 Cincho",1,FALSO,FALSO,FALSO,FALSO
766,4,3,136453,33,FALSO,Gastos por Servicios,1,FALSO,FALSO,FALSO,FALSO
767,4,3,33264,154,FALSO,"Compra de Jeans
1 clp095335",1,FALSO,FALSO,FALSO,FALSO
768,2,3,21,49,FALSO,Por Compra de Materiales para Remodelacion de la casa de San Miguelito Ubicada en 1º Call Avenida Norte 1267 San Miguelito.-,1,FALSO,FALSO,FALSO,FALSO
769,2,3,22,49,VERDADERO,Por Servicios de Ingenieria Prestados,1,FALSO,FALSO,FALSO,FALSO
770,2,3,548267,9,FALSO,"Compra de Gasolina
361 Premiun con Techon",1,FALSO,FALSO,FALSO,FALSO
771,2,3,20,48,FALSO,Cancelacion final de Contrato Celebrado con Anterioridad en el año de 2000.-,1,FALSO,FALSO,FALSO,FALSO
772,1,1,9184,1,FALSO,"Compra de Medicinas
1 Cozaar 50mg 
1 Caja Amaryl
2 Avandia 4mg",5,FALSO,FALSO,FALSO,FALSO
773,1,3,26445,100,FALSO,"Compra de Materiales
1 Pieza Lija Americana P/ Agua 80C
1 Pieza de Lija Americana P/Agua 80C.",1,FALSO,FALSO,FALSO,FALSO
774,4,3,26470,100,FALSO,"Compra de Pintura para Remodelacion
10 Galones Colonial Latex Nuevo Blanco Hueso
2 Galones Colonial Latex Azul Firmamento
5 Galones Colonial Latex  Blanco
1 Galon Colonial Nuevo Blanco Hueso
5 Galones Latex Excelo Rosado Chifon
1 Galon Excelo Latex ",1,FALSO,FALSO,FALSO,FALSO
775,2,1,20116990,12,FALSO,"Pago de Impuestos de Alcaldía de la Casa Ubicada en Colonia Utila.
Correspondiente al mes que vence el 15 de Noviembre 2005.-",5,FALSO,FALSO,FALSO,FALSO
776,2,1,20116990,12,FALSO,"Pago de Factura de Energía Eléctrica de la casa Ubicada en Colonia Utila.-
Correspondiente al mes que Vence el 15 de Noviembre 2005.-",5,FALSO,FALSO,FALSO,FALSO
777,2,3,108771,15,FALSO,"Compra de Accesorios P/ casa
Pyrex de Porcelana
1 Organizador para Viaje 10 P
1 Organizador para Viaje 10P
1 Organizador para Viaje 10P
5 Llaveros Anillo Identificador
1 Machote Alba Cotina Prefer",1,FALSO,FALSO,FALSO,FALSO
778,2,1,54367200,3,FALSO,"Pago de Factura de Teléfono de Línea fija del Edificio
de Flor Blanca.-",5,FALSO,FALSO,FALSO,FALSO
779,2,3,108824,15,FALSO,"Compra de Materiales para Instalacion
2 Receptaculos Baquelita
2 Brochas Cerda 4""
1 Brocha Cerda 2""",1,FALSO,FALSO,FALSO,FALSO
780,2,3,5141546,100,FALSO,"Compra de Materiales
1 Galon de Asfalto Tapagotera.-",1,FALSO,FALSO,FALSO,FALSO
781,2,3,400076,9,FALSO,"Compra de Gasolina
337 Premiun  con Techron",1,FALSO,FALSO,FALSO,FALSO
782,1,1,9199,1,FALSO,"Compra de Medicinas
Gabroral 250 mgx24Blist",5,FALSO,FALSO,FALSO,FALSO
783,2,3,3197,41,FALSO,"Compra de Gasolina
Energy 8000 Suoer Premiun",1,FALSO,FALSO,FALSO,FALSO
784,5,3,549628,9,FALSO,"Compra de Gasolina
361 Premiun con Techron",1,FALSO,FALSO,FALSO,FALSO
785,5,1,2346250,25,FALSO,"Lavado y Planchado
4 Camisas
1 Blusa de Añgodon
1 Pantalon Clasico",5,FALSO,FALSO,FALSO,FALSO
786,3,3,98717,15,FALSO,"Compra de Materiales
4 Plg Loseta 4X2PIE  Fibrolit",1,FALSO,FALSO,FALSO,FALSO
787,3,3,26645,100,FALSO,"Compra de Materiales de Pintar
1 Pieza Brocha Cerda Standard 4""
1 Lata Colonial Anticorrosivo Negro",1,FALSO,FALSO,FALSO,FALSO
789,1,1,20170257,12,FALSO,Valor Pago de Impuestosa de Alcaldía de la Casa Ubicada en 7a Clalle Oriente 3-4 Santa Tecla.-,5,FALSO,FALSO,FALSO,FALSO
790,1,1,20170257,12,FALSO,Valor dePago de Energía Eléctrica de la Casa Ubicada en 7a Calle Oriente 3-4 Santa Tecla.-,5,FALSO,FALSO,FALSO,FALSO
791,2,1,20170260,12,FALSO,Valor Pago de Energía Eléctrica de la casa Ubicada Frente al Casino Tecleño 2-B Santa Tecla.-,5,FALSO,FALSO,FALSO,FALSO
792,4,1,18555109,134,FALSO,Valor Pago de Energía Eléctrica de la casa Ubicada en San Miguelito.-,5,FALSO,FALSO,FALSO,FALSO
793,2,1,5573236,3,FALSO,Valor Pago de Factura de Teléfono  Celular.-,5,FALSO,FALSO,FALSO,FALSO
794,2,3,4178721,3,FALSO,Valor pago de Factura de Teléfono de Línea Fija,1,FALSO,FALSO,FALSO,FALSO
795,1,3,4178740,3,FALSO,Valor pago de Teléfono de Línea Fija de la Casa Ubicada en 7a Calle  Oriente 3-4 Santa Tecla.-,1,FALSO,FALSO,FALSO,FALSO
796,2,3,488,80,FALSO,Cobros por Llamadas de Larga Distancia,1,FALSO,FALSO,FALSO,FALSO
797,2,1,1991,5,FALSO,"Compra de Materiales
1 Bolsa de Cemento",5,FALSO,FALSO,FALSO,FALSO
798,2,3,209284,39,FALSO,Comprta de Gasolina,1,FALSO,FALSO,FALSO,FALSO
800,3,3,26897,100,FALSO,"Compra de Pintura para Remodelacion.-
1 Galon Colonial Blanco Hueso
1 Galon Colonial Azul Firmamento
1 Pieza Cloro Granular
4 Pieza Lija 3m Para Agua
1 Lata Colonial Latex Blanco Hueso
1 Lata Colonial  Latex Azul Firmamento
1 Galon Solvente Mineral",1,FALSO,FALSO,FALSO,FALSO
801,3,3,26921,100,FALSO,"1 Lata Opex Combo Primer Blanco 1/4
4 Pieza Lija Para Hierro",1,FALSO,FALSO,FALSO,FALSO
802,2,3,384109,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
804,1,3,5648,156,FALSO,"Compra de Pintura
1 Base Blanca",1,FALSO,FALSO,FALSO,FALSO
805,2,3,5389,41,FALSO,"Compra de Gasolina
Esso Energy 8000 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
806,2,3,99600,15,FALSO,"Compra de Materiales
1 Loseta 4x2 Pie Fibrolit",1,FALSO,FALSO,FALSO,FALSO
807,2,3,219826,15,FALSO,"Compra de Materiales
1 Mascarilla Polvo Desechable
1 Par  Lamp Cir Fluor
2 Yardas de Saranda Galvanizada.-",1,FALSO,FALSO,FALSO,FALSO
808,1,3,4031,67,FALSO,"Compra de Materiales
10 Thinner Corriente",1,FALSO,FALSO,FALSO,FALSO
809,1,3,4084,67,FALSO,"Compra de Materiales
15 Thinner Corriente.-",1,FALSO,FALSO,FALSO,FALSO
810,1,3,5141977,100,FALSO,"Compra de Materiales
Galon Mateante Universal
1 Pieza Envase Plastico Vacio Redondo 1/8 Galon",1,FALSO,FALSO,FALSO,FALSO
811,3,3,5141695,100,FALSO,"Compra de Materiales
1 Galon de Asfalto Tapagoteras",1,FALSO,FALSO,FALSO,FALSO
812,4,3,5141851,100,FALSO,"Compra de Materiales
2 Galones Excello Latex 4/1 Marfil
1 Galon Excello Latex 4/1 Verde Refrescante
1 Galon Excello Latex 4/1 Blanco Lila
1 Galon Excello Latex 4/1 Negro
1 Galon Excello Aceite 4/1 Blanco Huezo
0.125 Galon Mateante Universal
1 Pieza",1,FALSO,FALSO,FALSO,FALSO
813,4,3,5141850,100,FALSO,"Compra de Materiales
5 Galones Excello Latex 4/1 Rosado Chiffon
1 Galon Excello Latex 4/1 Negro",1,FALSO,FALSO,FALSO,FALSO
814,1,3,32533,127,FALSO,"Compra de Gasolina
3.3223 Galones de Gasoliona Premiun  Especial",1,FALSO,FALSO,FALSO,FALSO
815,2,3,30529,127,FALSO,"Compra de Gasolina
1.7065 Galones de Gasolina Regular",1,FALSO,FALSO,FALSO,FALSO
816,1,3,384770,9,FALSO,"Compra de Gasolina
361 Power Premiun con Techron",1,FALSO,FALSO,FALSO,FALSO
817,1,3,402143,9,FALSO,"Compra de Gasolina
6.270 Galones de Gasolina 336 Power con Techron",1,FALSO,FALSO,FALSO,FALSO
818,3,3,402122,9,FALSO,"Compra de Gasolina
3.135 Galones de Gasolona 336 Power Premiun con Techron",1,FALSO,FALSO,FALSO,FALSO
819,3,3,5678252,2,FALSO,"Compra de Materiales de Instalacion
1 Boquilla P/ Chorro Redondo
1 Boquilla P/ Chorro Plano",1,FALSO,FALSO,FALSO,FALSO
820,3,3,24079,100,FALSO,"Compra de Materiales
1 Galon Colonial Anticorrosivo 4/1 Negro
1 Galon Opex Combo Primer Blanco p2w 38
0.475 Galon Mateante Universal
1 Pieza Enbase Vacio Plastico Redondo 1/4 Galon
1 Pieza Envase Plastico Vacio Redondo 1/8 Galon
3 Galones Colonial A",1,FALSO,FALSO,FALSO,FALSO
821,1,1,56344435,13,FALSO,Valor pago de Factura de Agua Potable de la casa Ubicada en Urbanizacion Santa Monica 3-4 Santa Tecla,5,FALSO,FALSO,FALSO,FALSO
822,2,1,56344326,13,FALSO,Valor pago de Factura por Consumo de Agua Potable en Casita (Oficina),5,FALSO,FALSO,FALSO,FALSO
823,1,1,56344271,13,FALSO,Valor pago de Factura por Consumo de Agua Potable en Casa 2-7,5,FALSO,FALSO,FALSO,FALSO
824,4,3,30,130,FALSO,"Compra de Materiales 
6 Losetas Tipo Galaxi",1,FALSO,FALSO,FALSO,FALSO
825,1,3,4225,67,FALSO,"Compra de Materiales
 1 Bote de Solvente mineral",1,FALSO,FALSO,FALSO,FALSO
826,1,3,374,157,FALSO,Legalizacion de 300 Hojas para Libro de Compras de la 1 a la 300.-,1,FALSO,FALSO,FALSO,FALSO
827,1,3,27129,100,FALSO,"Compra de Materiales
1 Galon Colonial Aceite Blanco Hueso",1,FALSO,FALSO,FALSO,FALSO
828,1,3,215126,15,FALSO,"Compra de Materiales
3 Lamp. Fluor Decowist
1 Lamp. Fluor Decowist",1,FALSO,FALSO,FALSO,FALSO
829,1,3,4178,67,FALSO,"Compra de Materiales
Thinner Corriente.-",1,FALSO,FALSO,FALSO,FALSO
830,1,3,4368,67,FALSO,"Compra de Materiales
Lija Para Agua 
Lija Para Agua
Thinner Corriente.-",1,FALSO,FALSO,FALSO,FALSO
831,1,1,9233,1,FALSO,"Compra de Medicinas
Avandia 4mgx 14 Tabletas",5,FALSO,FALSO,FALSO,FALSO
832,2,1,54646572,3,FALSO,Valor Pago de Factura de Teléfono de Línea Fija de la casa Ubicada en Colonia Utila.-,5,FALSO,FALSO,FALSO,FALSO
833,1,3,27592,100,FALSO,"Compra de Pintura
1 Lata Colonial Aceite 1/4 Blanco
1 Lata Colonial Anticorrosivo 1/4 Negro
1 Lata Colonial Anticorrosivo 1/4 Negro",1,FALSO,FALSO,FALSO,FALSO
834,1,3,4427,67,FALSO,"Compra de Materiales
Solvente Mineral Bote
Thinner Corriente",1,FALSO,FALSO,FALSO,FALSO
835,1,3,4424,67,FALSO,"Compra de Accesorios para Pintura
Thinner Corriente",1,FALSO,FALSO,FALSO,FALSO
836,2,3,211577,39,FALSO,"Compra de Gasolina
Gasolina Super",1,FALSO,FALSO,FALSO,FALSO
837,1,3,27762,100,FALSO,"Compra de Materiales
Galon Mateante Universal
1 Pieza Envase Vacio Plastico Redondo de 1/8 Galon
1 Galon Colonial Aceite 1/4 Blanco Hueso
4 Latas Opex Combo Primer Blanco 1/4",1,FALSO,FALSO,FALSO,FALSO
838,1,3,8091,18,FALSO,"Comptra de Materiales para Instalacion de Fontaneria
1 Válvula  1/2
1 Codo c/r 1/2 p.v.c.",1,FALSO,FALSO,FALSO,FALSO
839,1,1,8445,4,FALSO,"Compra de medicinas
Amlosyn 10mg",5,FALSO,FALSO,FALSO,FALSO
840,1,3,4509,67,FALSO,"Compra de Materiales
Solvente Mineral
Thinner Corriente
Lija para Hierro k-246 100",1,FALSO,FALSO,FALSO,FALSO
842,1,3,160125,23,FALSO,Valor pago de Factura por Servicios de Cable,1,FALSO,FALSO,FALSO,FALSO
843,2,1,56577990,13,FALSO,Valor pago de Factura de Agua Potable de la casa Ubicada en Colonia Utila,5,FALSO,FALSO,FALSO,FALSO
844,1,3,218359,15,FALSO,"Compra de Accesorios de limpieza
Limpiador de Vidrios Cristali /con atomizador
Foco decorativo
Foco decorativo
Cinta Aislante",1,FALSO,FALSO,FALSO,FALSO
845,1,3,5838,156,FALSO,2 Galones de Thinner,1,FALSO,FALSO,FALSO,FALSO
846,2,3,396538,9,FALSO,Compra de Gasolina,1,FALSO,FALSO,FALSO,FALSO
847,1,3,6251,156,FALSO,"Compra de Materiales
2 Galones de Thinner",1,FALSO,FALSO,FALSO,FALSO
848,1,3,208977,15,FALSO,"Compra de Materiales
Tornillo estructural
Haladera laton miel
Opex Primer, Conbo white
Colonial Aceite Blanco Hueso",1,FALSO,FALSO,FALSO,FALSO
849,1,3,9257,1,FALSO,"Compra de Medicinas
Famotidina 40mg
Amaryl 2.omg
Cozaar 50mg",1,FALSO,FALSO,FALSO,FALSO
850,2,3,8392,41,FALSO,"Compra de Gasolina
Esso Energy 8000 Super Premiun",1,FALSO,FALSO,FALSO,FALSO
851,1,3,6286,156,FALSO,"Compra demateriales
1 Thinner Corriente",1,FALSO,FALSO,FALSO,FALSO
852,1,3,6288,156,FALSO,"Compra de Materiales
1/4 Anticorrosivo Negro",1,FALSO,FALSO,FALSO,FALSO
853,1,3,4742,67,FALSO,"Compra de Materiales
Alambre Galvanizado #16.",1,FALSO,FALSO,FALSO,FALSO
854,2,3,24,48,FALSO,"Por comociones de Alquileres
Resta 500.-",1,FALSO,FALSO,FALSO,FALSO
855,1,3,9267,1,FALSO,"Compra de Medicinas
Avandia 4mg",1,FALSO,FALSO,FALSO,FALSO
856,1,3,65740,124,FALSO,"Compra de gasolina
 Premian con Techron",1,FALSO,FALSO,FALSO,FALSO
857,2,3,88400,158,FALSO,Compra de Artículos del Hogar,1,FALSO,FALSO,FALSO,FALSO
858,4,3,245854,159,FALSO,"Compra de Gasolina
Regular",1,FALSO,FALSO,FALSO,FALSO
859,1,3,5695345,132,FALSO,"Compra  de semilla
3 Libras de Cemilla de Grama.",1,FALSO,FALSO,FALSO,FALSO
860,1,3,213646,15,FALSO,"Compra de Fertilizantes
Fertilizante Flores Nitrofosca Perfekt
Fertilizante Sulfato amonio",1,FALSO,FALSO,FALSO,FALSO
862,4,3,162,160,FALSO,Reparacion de Mitsubishi Nativa.-,1,FALSO,FALSO,FALSO,FALSO
863,1,3,4994,67,FALSO,"Compra de materiales
Piton Tipo pistola 4 Salidas
Union para Mangera 1/2 Plástica",1,FALSO,FALSO,FALSO,FALSO
864,1,3,67707,124,FALSO,"Compra de Gasolina
336 Premian Con Techron",1,FALSO,FALSO,FALSO,FALSO
865,5,3,129413,124,FALSO,"Compra de Gasolina
361 Premiun  con Techron",1,FALSO,FALSO,FALSO,FALSO
866,1,3,68644,100,FALSO,"Compra de Pintura y otros
1 Lata Colonial Latex 5/1 Blanco Hueso
1 Galon Colonial Latex
Juego Triupper Conectores/ para riego
Pieza Truper Terminal Macho",1,FALSO,FALSO,FALSO,FALSO
867,5,3,8185,18,FALSO,"Compra de Materiales
3 Bolsas de Cemento Cessa
25 Ladrillos de Obra",1,FALSO,FALSO,FALSO,FALSO
868,2,1,56955391,13,FALSO,Pago de Factura del Agua de la casita,5,FALSO,FALSO,FALSO,FALSO
869,2,1,20450507,12,FALSO,Pago de Factura por Gastos de Energía Electrica,5,FALSO,FALSO,FALSO,FALSO
870,2,1,20450507,12,FALSO,Pago de impuestos de Alcaldía de la casita,5,FALSO,FALSO,FALSO,FALSO
871,2,1,2039818,12,FALSO,"Pago de Factura de Consumo de Energía Eléctrica 
de la casa de Colonia Utila",5,FALSO,FALSO,FALSO,FALSO
872,2,3,4217294,3,FALSO,Pago de Factura de Consumo de Línea Fija de la casita,1,FALSO,FALSO,FALSO,FALSO
873,2,1,5624556,3,FALSO,Valor Pago de Factura de Teléfono Celular,5,FALSO,FALSO,FALSO,FALSO
874,2,1,591721,40,FALSO,Valor pago de Factura de gastos de Cable,5,FALSO,FALSO,FALSO,FALSO
875,1,1,5695500,13,FALSO,Valor pago de Consumo de Agua Potable en la cvasa de Colonia Utila,5,FALSO,FALSO,FALSO,FALSO
876,1,1,20450503,12,FALSO,Valor pago de Energía Eléctrica de la casa de Residencial Santa Monica,5,FALSO,FALSO,FALSO,FALSO
877,1,1,20450503,12,FALSO,Valor pago de Impuestos de Alcaldía de la casa de Residencial Santa Monica.,5,FALSO,FALSO,FALSO,FALSO
878,1,3,4217313,3,FALSO,Valor pago de Factura pòr gastos de linea Fija de Rsidencial Santa Monica.-,1,FALSO,FALSO,FALSO,FALSO
879,2,3,168390,161,FALSO,"Compra de Gasolina
Shell Defenda.-",1,FALSO,FALSO,FALSO,FALSO
880,5,3,68972,124,FALSO,"Compra de Gasolina
Premiun con Techron",1,FALSO,FALSO,FALSO,FALSO
881,5,3,67901,124,FALSO,"Compra de Gasolina
Premiun con techron",1,FALSO,FALSO,FALSO,FALSO
882,5,3,8208,18,FALSO,"Compra de Materiales
5 Bolsas de Cemento CESSA",1,FALSO,FALSO,FALSO,FALSO
883,1,3,223482,15,FALSO,"Compras varias
1 Mangera Aquaflex",1,FALSO,FALSO,FALSO,FALSO
884,1,3,9298,1,FALSO,"Compra de Medinas
Famotidina
Cozzar
Avandia
Amaryl",1,FALSO,FALSO,FALSO,FALSO
885,3,3,8051425,12,FALSO,Valor pago de Factura de Energía Eléctrica del Rancho Ubicado en San Diego,1,FALSO,FALSO,FALSO,FALSO
886,4,1,19043192,134,FALSO,Valor pago de Factura de Energía Eléctrica de la casa Ubicada en Colonia San Miguelito.-,5,FALSO,FALSO,FALSO,FALSO
887,1,4,0,1,FALSO,Compra anulada,1,FALSO,FALSO,FALSO,FALSO
888,2,3,70188,124,FALSO,"Compra de gasolina
336 Power Premiun con Techron",1,FALSO,FALSO,FALSO,FALSO
890,2,3,72049,124,FALSO,"Compra de Gasolina
337 Power Premiun con Techron",1,FALSO,FALSO,FALSO,FALSO
891,2,3,8221,18,FALSO,"Compra de Materiales
4 Bolsas de Cemento Cessa.",1,FALSO,FALSO,FALSO,FALSO
892,2,1,57211915,13,FALSO,Valor pago de Recibo de Agua Potable de la casa ubicada en Colonia Utila.,5,FALSO,FALSO,FALSO,FALSO
893,5,3,649532,82,FALSO,Compra de Gasolina,1,FALSO,FALSO,FALSO,FALSO
894,5,3,112,81,FALSO,Fotocopias y Empastado,1,FALSO,FALSO,FALSO,FALSO
895,5,3,424085,162,FALSO,Por Manejo de Paquetera Arropuerto,1,FALSO,FALSO,FALSO,FALSO
896,3,3,69638,100,FALSO,"Compra de Materiales
5 Piezas de Tuvo industrial Cuadrado
1 Pieza de Angulo 1 1/4
6 Libras de Electrodo Chino Permanent
2 Piezas de Trupper Sierra Acero",1,FALSO,FALSO,FALSO,FALSO
897,3,3,280377,15,FALSO,"Compra de Materiales
13 Piezas de Loseta 4X2 pie Galaxy",1,FALSO,FALSO,FALSO,FALSO
898,3,3,77519,124,FALSO,"Compra de Gasolina
Premiun con techron",1,FALSO,FALSO,FALSO,FALSO
900,4,3,100,163,FALSO,1 Puma Kart Cat Jr 06 # 7,1,FALSO,FALSO,FALSO,FALSO
901,1,1,56955337,13,FALSO,Valor pago de factura de agua potable de 5 Avenida Norte 2-7 Santa Tecla,5,FALSO,FALSO,FALSO,FALSO
902,2,1,633483,40,FALSO,Valor pago de factura por mes de señal de cable Periodo 11/2005,5,FALSO,FALSO,FALSO,FALSO
903,1,3,185368,23,FALSO,Valor pago de Consuo de Internet y Cable.,1,FALSO,FALSO,FALSO,FALSO
904,2,1,55184574,3,FALSO,Valor pago de Factura de teléfono de la Casa de Colonia Utola Santa Tecla,5,FALSO,FALSO,FALSO,FALSO
905,3,3,49012,2,FALSO,Compra de Semilla para grama,1,FALSO,FALSO,FALSO,FALSO
906,1,3,9342,1,FALSO,"Compra de Medicinas
Avandia 4mg
Cozaar 50mg
Glupophage forte 40tab",1,FALSO,FALSO,FALSO,FALSO
907,1,3,76122,124,FALSO,"Compra de Gasolina
Premian con Tecrhon",1,FALSO,FALSO,FALSO,FALSO
908,1,3,49584,25,FALSO,"Lavado y Plancgado a Maquina
2 Pantalones
2 Trajes",1,FALSO,FALSO,FALSO,FALSO
909,1,3,49583,25,FALSO,"Lavado y Planchado a maquina
8 Pantalones Clasico",1,FALSO,FALSO,FALSO,FALSO
910,2,3,93624,125,FALSO,"Compra de 2 Boletos
Con destino a miami",1,FALSO,FALSO,FALSO,FALSO
911,2,4,2020,125,FALSO,"Pago de Impuestos de Salida de el Salvador y Miami
por boletos detallados en comprobante de crédito fiscal numero 93624.",1,FALSO,FALSO,FALSO,FALSO
912,2,3,309787,15,FALSO,"Compra de Accesosrios de Limpieza
Limpiador y Restaurador de Vinil Nais
Lamp cir Fluor Decotwist
Esponja lavaplatos
Cloro Hipoclorito
Limpiador Vidrios",1,FALSO,FALSO,FALSO,FALSO
913,4,3,14799,41,FALSO,"Compra de Gasolina
Esso Energy 8000",1,FALSO,FALSO,FALSO,FALSO
914,1,3,11180,11,FALSO,"Compra de Medicinas
Advantage  II",1,FALSO,FALSO,FALSO,FALSO
915,4,3,302243,15,FALSO,"Compra de materiales
Clavo Concreto
Remache pop Aluminio
Disco Desb
Disco Corriente Metal
 Clavo de 2
Clavo de 2 1/2 X10
Calvo de 1X16",1,FALSO,FALSO,FALSO,FALSO
916,4,3,280794,15,FALSO,"Compra de Materiales
15 Losetas 4X2 PIE Fibrolit
1 Lamina lisa 26X3X1yda Galvatica",1,FALSO,FALSO,FALSO,FALSO
917,1,3,309787,15,FALSO,"Compra de Accesorios
Foco Claro
Recptaculo Baquelita
Hystik Tirro Automotriz",1,FALSO,FALSO,FALSO,FALSO
918,4,3,2606,164,FALSO,"Compras varias
1 Par de ctas Stencil Talla 6.5",1,FALSO,FALSO,FALSO,FALSO
919,1,3,81261,124,FALSO,"Compra de Gasolina
Premian con Techron",1,FALSO,FALSO,FALSO,FALSO
920,4,3,301586,15,FALSO,"Compra de Materiales
2 Libras de Clavo 11/2 X14
2 Libras de Clavo 2X12.",1,FALSO,FALSO,FALSO,FALSO
921,4,3,4668,133,FALSO,"Compra de Gasolina
Especial",1,FALSO,FALSO,FALSO,FALSO
922,4,3,281050,15,FALSO,"18 Losetas 4X2 pie fibrolit
1 Tubo estructural cuadrado",1,FALSO,FALSO,FALSO,FALSO
923,5,3,125897,124,FALSO,Compra de Tarjeta para Teléfono,1,FALSO,FALSO,FALSO,FALSO
924,5,3,142370,124,FALSO,Compra de Gasolina,1,FALSO,FALSO,FALSO,FALSO
925,5,3,41055,20,FALSO,"Compra de Accesorios para Auto
Adaptador para Carro DC/DC 12V",1,FALSO,FALSO,FALSO,FALSO
926,5,3,261,30,FALSO,Accesorios para Auto,1,FALSO,FALSO,FALSO,FALSO
927,1,3,9,166,FALSO,por servicios profesionales,1,FALSO,FALSO,FALSO,FALSO
928,1,3,10,165,FALSO,Por servicios profesionales,1,FALSO,FALSO,FALSO,FALSO
929,2,3,150235,124,FALSO,"Compra de Gasolina
Premiun  con Techron",1,FALSO,FALSO,FALSO,FALSO
930,3,3,303720,15,FALSO,"Compra de Materiales y Accesorios para pintar
2 Brochas cerda 4"" Plus
2 Lija hierro",1,FALSO,FALSO,FALSO,FALSO
931,3,3,83392,124,FALSO,"Compra de Gasolina
Premiun  con Techron",1,FALSO,FALSO,FALSO,FALSO
932,2,3,5935,67,FALSO,"Compra de
Acido Muriático",1,FALSO,FALSO,FALSO,FALSO
934,2,3,3007290,167,FALSO,"Accesorios para Vehiculo
2 Llantas
2 Balanceo gratis
2 Armado gratis",1,FALSO,FALSO,FALSO,FALSO
935,1,3,302722,15,FALSO,"Compras varias
2 Espatula 3p Pulida
2 Haladera Plastico Negra",1,FALSO,FALSO,FALSO,FALSO
936,2,3,92144,100,FALSO,"Compra de Pintura
2 Latas Colonial Latex Blanco Hueso
1 Juego promocion sw herram p/ auto tsm
1 Pieza  promoción sw reloj madera para pared",1,FALSO,FALSO,FALSO,FALSO
937,1,3,148902,124,FALSO,"Compra de Gasolina
 Premiun con techron",1,FALSO,FALSO,FALSO,FALSO
938,2,3,86839,2,FALSO,"Compra de
Cerradura kwikset 400t us5",1,FALSO,FALSO,FALSO,FALSO
939,4,3,1773,32,FALSO,"Compras Varias
1 Pantalon
1 Pantalon",1,FALSO,FALSO,FALSO,FALSO
940,2,3,246535,159,FALSO,"Compra de Gasolina
Super",1,FALSO,FALSO,FALSO,FALSO
941,5,3,422283,162,FALSO,"Cuota V  I  P 5167 de: 12/2005
Libras 40.00",1,FALSO,FALSO,FALSO,FALSO
942,4,3,87716,2,FALSO,"Compra de Accesorios  de Fontaneria
Asiento p/vastago
Empaque para chorro Juego de 10 piezas",1,FALSO,FALSO,FALSO,FALSO
943,4,3,87925,2,FALSO,"Compra de
 Semilla de Grama Shady",1,FALSO,FALSO,FALSO,FALSO
944,4,3,303079,15,FALSO,"Compra de Pintura
Colonial Latex Marron",1,FALSO,FALSO,FALSO,FALSO
945,4,3,302562,15,FALSO,"Compra de Materiales
Cinta para cañeria
Ducha Plast Crom Eco
Col. Latex Marron",1,FALSO,FALSO,FALSO,FALSO
946,2,3,152845,124,FALSO,"Compra de Gasolina 
Premiun con Techron",1,FALSO,FALSO,FALSO,FALSO
947,2,3,78490,124,FALSO,"Compra de Gasolina
Premiun con Techron",1,FALSO,FALSO,FALSO,FALSO
948,1,3,4255882,3,FALSO,Valor pago de Factura de Telefóno de Línea fija de la casa ubicada en 7º calle oriente # 3-4,1,FALSO,FALSO,FALSO,FALSO
949,2,1,20672792,12,FALSO,Valor pago de Impuestos de Alcaldía de la casa ubicada en Colonia Utila,1,FALSO,FALSO,FALSO,FALSO
950,2,1,20672792,12,FALSO,Valor pago de Factura de Energía electrica de la casa ubicada en Colonia Utila,5,FALSO,FALSO,FALSO,FALSO
